"island";"year";"month";"site";"coreID";"class1";"x";"dens"
"Bubaque";2018;2;"BR";"CBR16";"Malacostraca";9;1146.49681528662
"Bubaque";2018;2;"BR";"CBR2";"Malacostraca";0;0
"Bubaque";2018;2;"BR";"CBR3";"Malacostraca";0;0
"Bubaque";2018;2;"BR";"CBR4";"Malacostraca";0;0
"Bubaque";2018;2;"BR";"CBR5";"Malacostraca";3;382.165605095541
"Bubaque";2018;2;"BR";"CBR6";"Malacostraca";4;509.554140127389
"Bubaque";2018;2;"BR";"CBR7";"Malacostraca";0;0
"Bubaque";2018;2;"BR";"CBR8";"Malacostraca";0;0
"Bubaque";2018;2;"BR";"CBR9";"Malacostraca";5;636.942675159236
"Bubaque";2018;2;"E";"CE1";"Malacostraca";0;0
"Bubaque";2018;2;"E";"CE10";"Malacostraca";3;382.165605095541
"Bubaque";2018;2;"E";"CE11";"Malacostraca";0;0
"Bubaque";2018;2;"E";"CE12";"Malacostraca";0;0
"Bubaque";2018;2;"E";"CE13";"Malacostraca";1;127.388535031847
"Bubaque";2018;2;"E";"CE14";"Malacostraca";1;127.388535031847
"Bubaque";2018;2;"E";"CE15";"Malacostraca";1;127.388535031847
"Bubaque";2018;2;"E";"CE16";"Malacostraca";0;0
"Bubaque";2018;2;"E";"CE2";"Malacostraca";0;0
"Bubaque";2018;2;"E";"CE3";"Malacostraca";0;0
"Bubaque";2018;2;"E";"CE4";"Malacostraca";2;254.777070063694
"Bubaque";2018;2;"E";"CE5";"Malacostraca";3;382.165605095541
"Bubaque";2018;2;"E";"CE6";"Malacostraca";0;0
"Bubaque";2018;2;"E";"CE7";"Malacostraca";1;127.388535031847
"Bubaque";2018;2;"E";"CE8";"Malacostraca";1;127.388535031847
"Bubaque";2018;2;"E";"CE9";"Malacostraca";2;254.777070063694
"Orango";2019;2;"AD";"JP_6_1";"Malacostraca";3;265.486725663717
"Orango";2019;2;"AD";"JP_6_10";"Malacostraca";1;88.4955752212389
"Orango";2019;2;"AD";"JP_6_2";"Malacostraca";0;0
"Orango";2019;2;"AD";"JP_6_3";"Malacostraca";0;0
"Orango";2019;2;"AD";"JP_6_4";"Malacostraca";0;0
"Orango";2019;2;"AD";"JP_6_5";"Malacostraca";2;176.991150442478
"Orango";2019;2;"AD";"JP_6_6";"Malacostraca";0;0
"Orango";2019;2;"AD";"JP_6_7";"Malacostraca";0;0
"Orango";2019;2;"AD";"JP_6_8";"Malacostraca";0;0
"Orango";2019;2;"AD";"JP_6_9";"Malacostraca";0;0
"Orango";2019;2;"AD";"JP_9_1";"Malacostraca";0;0
"Orango";2019;2;"AD";"JP_9_10";"Malacostraca";1;88.4955752212389
"Orango";2019;2;"AD";"JP_9_2";"Malacostraca";0;0
"Orango";2019;2;"AD";"JP_9_3";"Malacostraca";1;88.4955752212389
"Orango";2019;2;"AD";"JP_9_4";"Malacostraca";0;0
"Orango";2019;2;"AD";"JP_9_5";"Malacostraca";0;0
"Orango";2019;2;"AD";"JP_9_6";"Malacostraca";0;0
"Orango";2019;2;"AD";"JP_9_7";"Malacostraca";0;0
"Orango";2019;2;"AD";"JP_9_8";"Malacostraca";0;0
"Orango";2019;2;"AD";"JP_9_9";"Malacostraca";3;265.486725663717
"Bubaque";2020;1;"BI";"C10BI1";"Other";0;0
"Bubaque";2020;1;"BI";"C10BI10";"Other";0;0
"Bubaque";2020;1;"BI";"C10BI11";"Other";0;0
"Bubaque";2020;1;"BI";"C10BI12";"Other";1;127.388535031847
"Bubaque";2020;1;"BI";"C10BI2";"Other";0;0
"Bubaque";2020;1;"BI";"C10BI3";"Other";0;0
"Bubaque";2020;1;"BI";"C10BI4";"Other";0;0
"Bubaque";2020;1;"BI";"C10BI5";"Other";0;0
"Bubaque";2020;1;"BI";"C10BI6";"Other";0;0
"Bubaque";2020;1;"BI";"C10BI7";"Other";0;0
"Bubaque";2020;1;"BI";"C10BI8";"Other";1;127.388535031847
"Bubaque";2020;1;"BI";"C10BI9";"Other";0;0
"Bubaque";2020;1;"E";"C10E1";"Other";0;0
"Bubaque";2020;1;"E";"C10E10";"Other";0;0
"Bubaque";2020;1;"E";"C10E11";"Other";0;0
"Bubaque";2020;1;"E";"C10E12";"Other";0;0
"Bubaque";2020;1;"E";"C10E2";"Other";0;0
"Bubaque";2020;1;"E";"C10E3";"Other";0;0
"Bubaque";2020;1;"E";"C10E4";"Other";0;0
"Bubaque";2020;1;"E";"C10E5";"Other";0;0
"Bubaque";2020;1;"E";"C10E6";"Other";0;0
"Bubaque";2020;1;"E";"C10E7";"Other";0;0
"Bubaque";2020;1;"E";"C10E8";"Other";0;0
"Bubaque";2020;1;"E";"C10E9";"Other";0;0
"Formosa";2020;2;"A";"C11A1";"Other";0;0
"Formosa";2020;2;"A";"C11A10";"Other";0;0
"Formosa";2020;2;"A";"C11A11";"Other";0;0
"Formosa";2020;2;"A";"C11A12";"Other";0;0
"Formosa";2020;2;"A";"C11A2";"Other";0;0
"Formosa";2020;2;"A";"C11A3";"Other";0;0
"Formosa";2020;2;"A";"C11A4";"Other";0;0
"Formosa";2020;2;"A";"C11A5";"Other";0;0
"Formosa";2020;2;"A";"C11A6";"Other";0;0
"Formosa";2020;2;"A";"C11A7";"Other";0;0
"Formosa";2020;2;"A";"C11A8";"Other";0;0
"Formosa";2020;2;"A";"C11A9";"Other";0;0
"Formosa";2020;2;"AB";"C11AB1";"Other";0;0
"Formosa";2020;2;"AB";"C11AB10";"Other";2;254.777070063694
"Formosa";2020;2;"AB";"C11AB11";"Other";1;127.388535031847
"Formosa";2020;2;"AB";"C11AB12";"Other";1;127.388535031847
"Formosa";2020;2;"AB";"C11AB2";"Other";0;0
"Formosa";2020;2;"AB";"C11AB3";"Other";0;0
"Formosa";2020;2;"AB";"C11AB4";"Other";0;0
"Formosa";2020;2;"AB";"C11AB5";"Other";0;0
"Formosa";2020;2;"AB";"C11AB6";"Other";0;0
"Formosa";2020;2;"AB";"C11AB7";"Other";0;0
"Formosa";2020;2;"AB";"C11AB8";"Other";0;0
"Formosa";2020;2;"AB";"C11AB9";"Other";0;0
"Orango";2018;10;"AD";"C11T0";"Other";0;0
"Orango";2019;3;"AD";"C11T1";"Other";0;0
"Orango";2019;10;"AD";"C11T2";"Other";0;0
"Formosa";2020;3;"AB";"C12AB1";"Other";0;0
"Formosa";2020;3;"AB";"C12AB10";"Other";0;0
"Formosa";2020;3;"AB";"C12AB11";"Other";1;127.388535031847
"Formosa";2020;3;"AB";"C12AB12";"Other";0;0
"Formosa";2020;3;"AB";"C12AB2";"Other";0;0
"Formosa";2020;3;"AB";"C12AB3";"Other";0;0
"Formosa";2020;3;"AB";"C12AB4";"Other";0;0
"Formosa";2020;3;"AB";"C12AB5";"Other";0;0
"Formosa";2020;3;"AB";"C12AB6";"Other";0;0
"Formosa";2020;3;"AB";"C12AB7";"Other";0;0
"Formosa";2020;3;"AB";"C12AB8";"Other";0;0
"Formosa";2020;3;"AB";"C12AB9";"Other";0;0
"Bubaque";2020;3;"BI";"C12BI1";"Other";0;0
"Bubaque";2020;3;"BI";"C12BI10";"Other";0;0
"Bubaque";2020;3;"BI";"C12BI11";"Other";0;0
"Bubaque";2020;3;"BI";"C12BI12";"Other";1;127.388535031847
"Bubaque";2020;3;"BI";"C12BI2";"Other";0;0
"Bubaque";2020;3;"BI";"C12BI3";"Other";0;0
"Bubaque";2020;3;"BI";"C12BI4";"Other";0;0
"Bubaque";2020;3;"BI";"C12BI5";"Other";0;0
"Bubaque";2020;3;"BI";"C12BI6";"Other";0;0
"Bubaque";2020;3;"BI";"C12BI7";"Other";0;0
"Bubaque";2020;3;"BI";"C12BI8";"Other";0;0
"Bubaque";2020;3;"BI";"C12BI9";"Other";1;127.388535031847
"Bubaque";2020;3;"E";"C12E1";"Other";0;0
"Bubaque";2020;3;"E";"C12E10";"Other";0;0
"Bubaque";2020;3;"E";"C12E11";"Other";0;0
"Bubaque";2020;3;"E";"C12E12";"Other";0;0
"Bubaque";2020;3;"E";"C12E2";"Other";0;0
"Bubaque";2020;3;"E";"C12E3";"Other";0;0
"Bubaque";2020;3;"E";"C12E4";"Other";0;0
"Bubaque";2020;3;"E";"C12E5";"Other";0;0
"Bubaque";2020;3;"E";"C12E6";"Other";0;0
"Bubaque";2020;3;"E";"C12E7";"Other";0;0
"Bubaque";2020;3;"E";"C12E8";"Other";0;0
"Bubaque";2020;3;"E";"C12E9";"Other";0;0
"Orango";2018;10;"AD";"C12T0";"Other";0;0
"Orango";2019;3;"AD";"C12T1";"Other";0;0
"Orango";2019;10;"AD";"C12T2";"Other";0;0
"Orango";2019;3;"AD";"C13T1";"Other";0;0
"Orango";2019;10;"AD";"C13T2";"Other";0;0
"Orango";2019;10;"AD";"C14T2";"Other";0;0
"Orango";2019;3;"AD";"C15T1";"Other";0;0
"Orango";2019;10;"AD";"C15T2";"Other";0;0
"Orango";2018;10;"AD";"C16T0";"Other";0;0
"Orango";2019;3;"AD";"C16T1";"Other";3;265.486725663717
"Orango";2019;10;"AD";"C16T2";"Other";0;0
"Orango";2019;3;"AD";"C21T1";"Other";0;0
"Orango";2019;10;"AD";"C21T2";"Other";0;0
"Orango";2018;10;"AD";"C22T0";"Other";0;0
"Orango";2019;3;"AD";"C22T1";"Other";0;0
"Orango";2019;10;"AD";"C22T2";"Other";0;0
"Orango";2019;10;"AD";"C23T2";"Other";0;0
"Orango";2018;10;"AD";"C24T0";"Other";0;0
"Orango";2019;3;"AD";"C24T1";"Other";0;0
"Orango";2019;10;"AD";"C24T2";"Other";0;0
"Orango";2018;10;"AD";"C25T0";"Other";0;0
"Orango";2019;3;"AD";"C25T1";"Other";0;0
"Orango";2019;10;"AD";"C25T2";"Other";0;0
"Orango";2019;3;"AD";"C26T1";"Other";0;0
"Orango";2019;10;"AD";"C26T2";"Other";0;0
"Formosa";2018;2;"A";"C2A1";"Other";0;0
"Formosa";2018;2;"A";"C2A10";"Other";0;0
"Formosa";2018;2;"A";"C2A11";"Other";0;0
"Formosa";2018;2;"A";"C2A12";"Other";2;254.777070063694
"Formosa";2018;2;"A";"C2A13";"Other";0;0
"Formosa";2018;2;"A";"C2A14";"Other";0;0
"Formosa";2018;2;"A";"C2A15";"Other";0;0
"Formosa";2018;2;"A";"C2A16";"Other";0;0
"Formosa";2018;2;"A";"C2A2";"Other";0;0
"Formosa";2018;2;"A";"C2A3";"Other";0;0
"Formosa";2018;2;"A";"C2A4";"Other";0;0
"Formosa";2018;2;"A";"C2A5";"Other";0;0
"Formosa";2018;2;"A";"C2A6";"Other";1;127.388535031847
"Formosa";2018;2;"A";"C2A7";"Other";0;0
"Formosa";2018;2;"A";"C2A8";"Other";6;764.331210191083
"Formosa";2018;2;"A";"C2A9";"Other";0;0
"Formosa";2018;2;"AB";"C2AB1";"Other";0;0
"Formosa";2018;2;"AB";"C2AB10";"Other";1;127.388535031847
"Formosa";2018;2;"AB";"C2AB11";"Other";0;0
"Formosa";2018;2;"AB";"C2AB12";"Other";0;0
"Formosa";2018;2;"AB";"C2AB13";"Other";0;0
"Formosa";2018;2;"AB";"C2AB14";"Other";0;0
"Formosa";2018;2;"AB";"C2AB15";"Other";0;0
"Formosa";2018;2;"AB";"C2AB16";"Other";1;127.388535031847
"Formosa";2018;2;"AB";"C2AB2";"Other";1;127.388535031847
"Formosa";2018;2;"AB";"C2AB3";"Other";0;0
"Formosa";2018;2;"AB";"C2AB4";"Other";0;0
"Formosa";2018;2;"AB";"C2AB5";"Other";0;0
"Formosa";2018;2;"AB";"C2AB6";"Other";1;127.388535031847
"Formosa";2018;2;"AB";"C2AB7";"Other";1;127.388535031847
"Formosa";2018;2;"AB";"C2AB8";"Other";0;0
"Formosa";2018;2;"AB";"C2AB9";"Other";0;0
"Bubaque";2018;3;"BI";"C2BI1";"Other";0;0
"Bubaque";2018;3;"BI";"C2BI10";"Other";0;0
"Bubaque";2018;3;"BI";"C2BI11";"Other";0;0
"Bubaque";2018;3;"BI";"C2BI12";"Other";0;0
"Bubaque";2018;3;"BI";"C2BI13";"Other";0;0
"Bubaque";2018;3;"BI";"C2BI14";"Other";0;0
"Bubaque";2018;3;"BI";"C2BI15";"Other";0;0
"Bubaque";2018;3;"BI";"C2BI16";"Other";4;509.554140127389
"Bubaque";2018;3;"BI";"C2BI2";"Other";0;0
"Bubaque";2018;3;"BI";"C2BI3";"Other";0;0
"Bubaque";2018;3;"BI";"C2BI4";"Other";0;0
"Bubaque";2018;3;"BI";"C2BI5";"Other";0;0
"Bubaque";2018;3;"BI";"C2BI6";"Other";0;0
"Bubaque";2018;3;"BI";"C2BI7";"Other";0;0
"Bubaque";2018;3;"BI";"C2BI8";"Other";0;0
"Bubaque";2018;3;"BI";"C2BI9";"Other";0;0
"Bubaque";2018;3;"BR";"C2BR1";"Other";0;0
"Bubaque";2018;3;"BR";"C2BR10";"Other";2;254.777070063694
"Bubaque";2018;3;"BR";"C2BR11";"Other";2;254.777070063694
"Bubaque";2018;3;"BR";"C2BR12";"Other";0;0
"Bubaque";2018;3;"BR";"C2BR13";"Other";2;254.777070063694
"Bubaque";2018;3;"BR";"C2BR14";"Other";0;0
"Bubaque";2018;3;"BR";"C2BR15";"Other";0;0
"Bubaque";2018;3;"BR";"C2BR16";"Other";3;382.165605095541
"Bubaque";2018;3;"BR";"C2BR2";"Other";0;0
"Bubaque";2018;3;"BR";"C2BR3";"Other";0;0
"Bubaque";2018;3;"BR";"C2BR4";"Other";0;0
"Bubaque";2018;3;"BR";"C2BR5";"Other";0;0
"Bubaque";2018;3;"BR";"C2BR6";"Other";0;0
"Bubaque";2018;3;"BR";"C2BR7";"Other";0;0
"Bubaque";2018;3;"BR";"C2BR8";"Other";0;0
"Bubaque";2018;3;"BR";"C2BR9";"Other";0;0
"Bubaque";2018;3;"E";"C2E1";"Other";0;0
"Bubaque";2018;3;"E";"C2E10";"Other";0;0
"Bubaque";2018;3;"E";"C2E11";"Other";0;0
"Bubaque";2018;3;"E";"C2E12";"Other";0;0
"Bubaque";2018;3;"E";"C2E13";"Other";0;0
"Bubaque";2018;3;"E";"C2E14";"Other";1;127.388535031847
"Bubaque";2018;3;"E";"C2E15";"Other";2;254.777070063694
"Bubaque";2018;3;"E";"C2E16";"Other";0;0
"Bubaque";2018;3;"E";"C2E2";"Other";0;0
"Bubaque";2018;3;"E";"C2E3";"Other";0;0
"Bubaque";2018;3;"E";"C2E4";"Other";0;0
"Bubaque";2018;3;"E";"C2E5";"Other";0;0
"Bubaque";2018;3;"E";"C2E6";"Other";0;0
"Bubaque";2018;3;"E";"C2E7";"Other";0;0
"Bubaque";2018;3;"E";"C2E8";"Other";0;0
"Bubaque";2018;3;"E";"C2E9";"Other";0;0
"Orango";2018;10;"AD";"C31T0";"Other";0;0
"Orango";2019;3;"AD";"C31T1";"Other";0;0
"Orango";2019;10;"AD";"C31T2";"Other";0;0
"Orango";2018;10;"AD";"C32T0";"Other";0;0
"Orango";2019;3;"AD";"C32T1";"Other";0;0
"Orango";2019;10;"AD";"C32T2";"Other";0;0
"Orango";2018;10;"AD";"C33T0";"Other";0;0
"Orango";2019;3;"AD";"C33T1";"Other";2;176.991150442478
"Orango";2019;10;"AD";"C33T2";"Other";0;0
"Orango";2019;3;"AD";"C34T1";"Other";0;0
"Orango";2019;10;"AD";"C34T2";"Other";0;0
"Orango";2019;3;"AD";"C35T1";"Other";0;0
"Orango";2019;10;"AD";"C35T2";"Other";0;0
"Orango";2019;3;"AD";"C36T1";"Other";0;0
"Orango";2019;10;"AD";"C36T2";"Other";0;0
"Formosa";2018;10;"A";"C3A1";"Other";2;254.777070063694
"Formosa";2018;10;"A";"C3A10";"Other";0;0
"Formosa";2018;10;"A";"C3A11";"Other";0;0
"Formosa";2018;10;"A";"C3A12";"Other";3;382.165605095541
"Formosa";2018;10;"A";"C3A2";"Other";0;0
"Formosa";2018;10;"A";"C3A3";"Other";0;0
"Formosa";2018;10;"A";"C3A4";"Other";0;0
"Formosa";2018;10;"A";"C3A5";"Other";2;254.777070063694
"Formosa";2018;10;"A";"C3A6";"Other";2;254.777070063694
"Formosa";2018;10;"A";"C3A7";"Other";0;0
"Formosa";2018;10;"A";"C3A8";"Other";1;127.388535031847
"Formosa";2018;10;"A";"C3A9";"Other";0;0
"Formosa";2018;11;"AB";"C3AB1";"Other";0;0
"Formosa";2018;11;"AB";"C3AB10";"Other";2;254.777070063694
"Formosa";2018;11;"AB";"C3AB11";"Other";4;509.554140127389
"Formosa";2018;11;"AB";"C3AB12";"Other";0;0
"Formosa";2018;11;"AB";"C3AB2";"Other";6;764.331210191083
"Formosa";2018;11;"AB";"C3AB3";"Other";3;382.165605095541
"Formosa";2018;11;"AB";"C3AB4";"Other";0;0
"Formosa";2018;11;"AB";"C3AB5";"Other";0;0
"Formosa";2018;11;"AB";"C3AB6";"Other";4;509.554140127389
"Formosa";2018;11;"AB";"C3AB7";"Other";0;0
"Formosa";2018;11;"AB";"C3AB8";"Other";5;636.942675159236
"Formosa";2018;11;"AB";"C3AB9";"Other";1;127.388535031847
"Bubaque";2018;10;"BI";"C3BI1";"Other";0;0
"Bubaque";2018;10;"BI";"C3BI10";"Other";0;0
"Bubaque";2018;10;"BI";"C3BI11";"Other";0;0
"Bubaque";2018;10;"BI";"C3BI12";"Other";1;127.388535031847
"Bubaque";2018;10;"BI";"C3BI2";"Other";0;0
"Bubaque";2018;10;"BI";"C3BI3";"Other";0;0
"Bubaque";2018;10;"BI";"C3BI4";"Other";1;127.388535031847
"Bubaque";2018;10;"BI";"C3BI5";"Other";1;127.388535031847
"Bubaque";2018;10;"BI";"C3BI6";"Other";0;0
"Bubaque";2018;10;"BI";"C3BI7";"Other";0;0
"Bubaque";2018;10;"BI";"C3BI8";"Other";0;0
"Bubaque";2018;10;"BI";"C3BI9";"Other";0;0
"Bubaque";2018;10;"BR";"C3BR1";"Other";0;0
"Bubaque";2018;10;"BR";"C3BR10";"Other";0;0
"Bubaque";2018;10;"BR";"C3BR11";"Other";0;0
"Bubaque";2018;10;"BR";"C3BR12";"Other";1;127.388535031847
"Bubaque";2018;10;"BR";"C3BR2";"Other";0;0
"Bubaque";2018;10;"BR";"C3BR3";"Other";0;0
"Bubaque";2018;10;"BR";"C3BR4";"Other";0;0
"Bubaque";2018;10;"BR";"C3BR5";"Other";0;0
"Bubaque";2018;10;"BR";"C3BR6";"Other";0;0
"Bubaque";2018;10;"BR";"C3BR7";"Other";0;0
"Bubaque";2018;10;"BR";"C3BR8";"Other";0;0
"Bubaque";2018;10;"BR";"C3BR9";"Other";0;0
"Bubaque";2018;10;"E";"C3E1";"Other";3;382.165605095541
"Bubaque";2018;10;"E";"C3E10";"Other";5;636.942675159236
"Bubaque";2018;10;"E";"C3E11";"Other";0;0
"Bubaque";2018;10;"E";"C3E12";"Other";0;0
"Bubaque";2018;10;"E";"C3E2";"Other";0;0
"Bubaque";2018;10;"E";"C3E3";"Other";1;127.388535031847
"Bubaque";2018;10;"E";"C3E4";"Other";0;0
"Bubaque";2018;10;"E";"C3E5";"Other";3;382.165605095541
"Bubaque";2018;10;"E";"C3E6";"Other";4;509.554140127389
"Bubaque";2018;10;"E";"C3E7";"Other";4;509.554140127389
"Bubaque";2018;10;"E";"C3E8";"Other";3;382.165605095541
"Bubaque";2018;10;"E";"C3E9";"Other";1;127.388535031847
"Orango";2019;3;"AD";"C41T1";"Other";0;0
"Orango";2019;10;"AD";"C41T2";"Other";0;0
"Orango";2018;10;"AD";"C42T0";"Other";0;0
"Orango";2019;3;"AD";"C42T1";"Other";0;0
"Orango";2019;10;"AD";"C42T2";"Other";0;0
"Orango";2019;3;"AD";"C43T1";"Other";0;0
"Orango";2019;10;"AD";"C43T2";"Other";0;0
"Orango";2018;10;"AD";"C44T0";"Other";0;0
"Orango";2019;10;"AD";"C44T2";"Other";0;0
"Orango";2019;3;"AD";"C45T1";"Other";0;0
"Orango";2019;10;"AD";"C45T2";"Other";0;0
"Orango";2018;10;"AD";"C46T0";"Other";0;0
"Orango";2019;3;"AD";"C46T1";"Other";0;0
"Orango";2019;10;"AD";"C46T2";"Other";0;0
"Bubaque";2018;11;"BI";"C4BI1";"Other";2;254.777070063694
"Bubaque";2018;11;"BI";"C4BI10";"Other";0;0
"Bubaque";2018;11;"BI";"C4BI11";"Other";1;127.388535031847
"Bubaque";2018;11;"BI";"C4BI12";"Other";20;2547.77070063694
"Bubaque";2018;11;"BI";"C4BI2";"Other";0;0
"Bubaque";2018;11;"BI";"C4BI3";"Other";0;0
"Bubaque";2018;11;"BI";"C4BI4";"Other";0;0
"Bubaque";2018;11;"BI";"C4BI5";"Other";0;0
"Bubaque";2018;11;"BI";"C4BI6";"Other";0;0
"Bubaque";2018;11;"BI";"C4BI7";"Other";0;0
"Bubaque";2018;11;"BI";"C4BI8";"Other";0;0
"Bubaque";2018;11;"BI";"C4BI9";"Other";3;382.165605095541
"Bubaque";2018;11;"BR";"C4BR1";"Other";0;0
"Bubaque";2018;11;"BR";"C4BR10";"Other";0;0
"Bubaque";2018;11;"BR";"C4BR11";"Other";0;0
"Bubaque";2018;11;"BR";"C4BR12";"Other";0;0
"Bubaque";2018;11;"BR";"C4BR2";"Other";0;0
"Bubaque";2018;11;"BR";"C4BR3";"Other";0;0
"Bubaque";2018;11;"BR";"C4BR4";"Other";0;0
"Bubaque";2018;11;"BR";"C4BR5";"Other";0;0
"Bubaque";2018;11;"BR";"C4BR6";"Other";0;0
"Bubaque";2018;11;"BR";"C4BR7";"Other";0;0
"Bubaque";2018;11;"BR";"C4BR8";"Other";1;127.388535031847
"Bubaque";2018;11;"BR";"C4BR9";"Other";0;0
"Bubaque";2018;11;"E";"C4E1";"Other";0;0
"Bubaque";2018;11;"E";"C4E10";"Other";0;0
"Bubaque";2018;11;"E";"C4E11";"Other";0;0
"Bubaque";2018;11;"E";"C4E12";"Other";0;0
"Bubaque";2018;11;"E";"C4E2";"Other";4;509.554140127389
"Bubaque";2018;11;"E";"C4E3";"Other";3;382.165605095541
"Bubaque";2018;11;"E";"C4E4";"Other";5;636.942675159236
"Bubaque";2018;11;"E";"C4E5";"Other";4;509.554140127389
"Bubaque";2018;11;"E";"C4E6";"Other";0;0
"Bubaque";2018;11;"E";"C4E7";"Other";3;382.165605095541
"Bubaque";2018;11;"E";"C4E8";"Other";3;382.165605095541
"Bubaque";2018;11;"E";"C4E9";"Other";0;0
"Orango";2018;10;"AD";"C51T0";"Other";0;0
"Orango";2019;3;"AD";"C51T1";"Other";0;0
"Orango";2019;10;"AD";"C51T2";"Other";0;0
"Orango";2018;10;"AD";"C52T0";"Other";0;0
"Orango";2019;3;"AD";"C52T1";"Other";0;0
"Orango";2019;10;"AD";"C52T2";"Other";0;0
"Orango";2018;10;"AD";"C53T0";"Other";0;0
"Orango";2019;3;"AD";"C53T1";"Other";0;0
"Orango";2019;10;"AD";"C53T2";"Other";0;0
"Orango";2018;10;"AD";"C54T0";"Other";0;0
"Orango";2019;3;"AD";"C54T1";"Other";0;0
"Orango";2019;10;"AD";"C54T2";"Other";0;0
"Orango";2018;10;"AD";"C55T0";"Other";0;0
"Orango";2019;3;"AD";"C55T1";"Other";0;0
"Orango";2019;10;"AD";"C55T2";"Other";0;0
"Orango";2019;10;"AD";"C56T2";"Other";0;0
"Formosa";2018;12;"A";"C5A1";"Other";0;0
"Formosa";2018;12;"A";"C5A10";"Other";3;382.165605095541
"Formosa";2018;12;"A";"C5A11";"Other";0;0
"Formosa";2018;12;"A";"C5A12";"Other";1;127.388535031847
"Formosa";2018;12;"A";"C5A2";"Other";0;0
"Formosa";2018;12;"A";"C5A3";"Other";0;0
"Formosa";2018;12;"A";"C5A4";"Other";0;0
"Formosa";2018;12;"A";"C5A5";"Other";0;0
"Formosa";2018;12;"A";"C5A6";"Other";2;254.777070063694
"Formosa";2018;12;"A";"C5A7";"Other";0;0
"Formosa";2018;12;"A";"C5A8";"Other";1;127.388535031847
"Formosa";2018;12;"A";"C5A9";"Other";1;127.388535031847
"Formosa";2018;12;"AB";"C5AB1";"Other";0;0
"Formosa";2018;12;"AB";"C5AB10";"Other";0;0
"Formosa";2018;12;"AB";"C5AB11";"Other";0;0
"Formosa";2018;12;"AB";"C5AB12";"Other";0;0
"Formosa";2018;12;"AB";"C5AB2";"Other";0;0
"Formosa";2018;12;"AB";"C5AB3";"Other";1;127.388535031847
"Formosa";2018;12;"AB";"C5AB4";"Other";1;127.388535031847
"Formosa";2018;12;"AB";"C5AB5";"Other";2;254.777070063694
"Formosa";2018;12;"AB";"C5AB6";"Other";4;509.554140127389
"Formosa";2018;12;"AB";"C5AB7";"Other";0;0
"Formosa";2018;12;"AB";"C5AB8";"Other";0;0
"Formosa";2018;12;"AB";"C5AB9";"Other";0;0
"Bubaque";2018;12;"BI";"C5BI1";"Other";0;0
"Bubaque";2018;12;"BI";"C5BI10";"Other";0;0
"Bubaque";2018;12;"BI";"C5BI11";"Other";0;0
"Bubaque";2018;12;"BI";"C5BI12";"Other";3;382.165605095541
"Bubaque";2018;12;"BI";"C5BI2";"Other";0;0
"Bubaque";2018;12;"BI";"C5BI3";"Other";1;127.388535031847
"Bubaque";2018;12;"BI";"C5BI4";"Other";0;0
"Bubaque";2018;12;"BI";"C5BI5";"Other";1;127.388535031847
"Bubaque";2018;12;"BI";"C5BI6";"Other";0;0
"Bubaque";2018;12;"BI";"C5BI7";"Other";5;636.942675159236
"Bubaque";2018;12;"BI";"C5BI8";"Other";0;0
"Bubaque";2018;12;"BI";"C5BI9";"Other";1;127.388535031847
"Bubaque";2018;12;"BR";"C5BR1";"Other";0;0
"Bubaque";2018;12;"BR";"C5BR10";"Other";0;0
"Bubaque";2018;12;"BR";"C5BR11";"Other";0;0
"Bubaque";2018;12;"BR";"C5BR12";"Other";0;0
"Bubaque";2018;12;"BR";"C5BR2";"Other";0;0
"Bubaque";2018;12;"BR";"C5BR3";"Other";0;0
"Bubaque";2018;12;"BR";"C5BR4";"Other";0;0
"Bubaque";2018;12;"BR";"C5BR5";"Other";0;0
"Bubaque";2018;12;"BR";"C5BR6";"Other";3;382.165605095541
"Bubaque";2018;12;"BR";"C5BR7";"Other";0;0
"Bubaque";2018;12;"BR";"C5BR8";"Other";1;127.388535031847
"Bubaque";2018;12;"BR";"C5BR9";"Other";0;0
"Bubaque";2018;12;"E";"C5E1";"Other";2;254.777070063694
"Bubaque";2018;12;"E";"C5E10";"Other";1;127.388535031847
"Bubaque";2018;12;"E";"C5E11";"Other";2;254.777070063694
"Bubaque";2018;12;"E";"C5E12";"Other";1;127.388535031847
"Bubaque";2018;12;"E";"C5E2";"Other";2;254.777070063694
"Bubaque";2018;12;"E";"C5E3";"Other";0;0
"Bubaque";2018;12;"E";"C5E4";"Other";1;127.388535031847
"Bubaque";2018;12;"E";"C5E5";"Other";1;127.388535031847
"Bubaque";2018;12;"E";"C5E6";"Other";0;0
"Bubaque";2018;12;"E";"C5E7";"Other";0;0
"Bubaque";2018;12;"E";"C5E8";"Other";0;0
"Bubaque";2018;12;"E";"C5E9";"Other";0;0
"Orango";2018;10;"AD";"C61T0";"Other";0;0
"Orango";2019;3;"AD";"C61T1";"Other";0;0
"Orango";2019;10;"AD";"C61T2";"Other";0;0
"Orango";2018;10;"AD";"C62T0";"Other";0;0
"Orango";2019;3;"AD";"C62T1";"Other";0;0
"Orango";2019;10;"AD";"C62T2";"Other";0;0
"Orango";2018;10;"AD";"C63T0";"Other";1;88.4955752212389
"Orango";2019;3;"AD";"C63T1";"Other";0;0
"Orango";2019;10;"AD";"C63T2";"Other";0;0
"Orango";2019;3;"AD";"C64T1";"Other";0;0
"Orango";2019;10;"AD";"C64T2";"Other";0;0
"Orango";2019;3;"AD";"C65T1";"Other";0;0
