"island";"year";"month";"site";"coreID";"class1";"family";"x";"dens"
"Bubaque";2018;12;"E";"C5E8";"Malacostraca";"Alpheidae";0;0
"Bubaque";2018;12;"E";"C5E9";"Malacostraca";"Alpheidae";0;0
"Orango";2018;10;"AD";"C61T0";"Malacostraca";"Alpheidae";0;0
"Orango";2019;3;"AD";"C61T1";"Malacostraca";"Alpheidae";0;0
"Orango";2019;10;"AD";"C61T2";"Malacostraca";"Alpheidae";0;0
"Orango";2018;10;"AD";"C62T0";"Malacostraca";"Alpheidae";0;0
"Orango";2019;3;"AD";"C62T1";"Malacostraca";"Alpheidae";0;0
"Orango";2019;10;"AD";"C62T2";"Malacostraca";"Alpheidae";0;0
"Orango";2018;10;"AD";"C63T0";"Malacostraca";"Alpheidae";0;0
"Orango";2019;3;"AD";"C63T1";"Malacostraca";"Alpheidae";0;0
"Orango";2019;10;"AD";"C63T2";"Malacostraca";"Alpheidae";0;0
"Orango";2019;3;"AD";"C64T1";"Malacostraca";"Alpheidae";0;0
"Orango";2019;10;"AD";"C64T2";"Malacostraca";"Alpheidae";0;0
"Orango";2019;3;"AD";"C65T1";"Malacostraca";"Alpheidae";0;0
"Orango";2019;10;"AD";"C65T2";"Malacostraca";"Alpheidae";0;0
"Orango";2018;10;"AD";"C66T0";"Malacostraca";"Alpheidae";0;0
"Orango";2019;10;"AD";"C66T2";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;1;"BI";"C6BI1";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;1;"BI";"C6BI10";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;1;"BI";"C6BI11";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;1;"BI";"C6BI12";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;1;"BI";"C6BI2";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;1;"BI";"C6BI3";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;1;"BI";"C6BI4";"Malacostraca";"Alpheidae";1;127.388535031847
"Bubaque";2019;1;"BI";"C6BI5";"Malacostraca";"Alpheidae";1;127.388535031847
"Bubaque";2019;1;"BI";"C6BI6";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;1;"BI";"C6BI7";"Malacostraca";"Alpheidae";2;254.777070063694
"Bubaque";2019;1;"BI";"C6BI8";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;1;"BI";"C6BI9";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;1;"BR";"C6BR1";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;1;"BR";"C6BR10";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;1;"BR";"C6BR11";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;1;"BR";"C6BR12";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;1;"BR";"C6BR2";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;1;"BR";"C6BR3";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;1;"BR";"C6BR4";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;1;"BR";"C6BR5";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;1;"BR";"C6BR6";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;1;"BR";"C6BR7";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;1;"BR";"C6BR8";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;1;"BR";"C6BR9";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;1;"E";"C6E1";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;1;"E";"C6E10";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;1;"E";"C6E11";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;1;"E";"C6E12";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;1;"E";"C6E2";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;1;"E";"C6E3";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;1;"E";"C6E4";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;1;"E";"C6E5";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;1;"E";"C6E6";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;1;"E";"C6E7";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;1;"E";"C6E8";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;1;"E";"C6E9";"Malacostraca";"Alpheidae";0;0
"Formosa";2019;3;"A";"C7A1";"Malacostraca";"Alpheidae";0;0
"Formosa";2019;3;"A";"C7A10";"Malacostraca";"Alpheidae";0;0
"Formosa";2019;3;"A";"C7A11";"Malacostraca";"Alpheidae";0;0
"Formosa";2019;3;"A";"C7A12";"Malacostraca";"Alpheidae";0;0
"Formosa";2019;3;"A";"C7A2";"Malacostraca";"Alpheidae";0;0
"Formosa";2019;3;"A";"C7A3";"Malacostraca";"Alpheidae";0;0
"Formosa";2019;3;"A";"C7A4";"Malacostraca";"Alpheidae";0;0
"Formosa";2019;3;"A";"C7A5";"Malacostraca";"Alpheidae";0;0
"Formosa";2019;3;"A";"C7A6";"Malacostraca";"Alpheidae";0;0
"Formosa";2019;3;"A";"C7A7";"Malacostraca";"Alpheidae";0;0
"Formosa";2019;3;"A";"C7A8";"Malacostraca";"Alpheidae";0;0
"Formosa";2019;3;"A";"C7A9";"Malacostraca";"Alpheidae";0;0
"Formosa";2019;3;"AB";"C7AB1";"Malacostraca";"Alpheidae";0;0
"Formosa";2019;3;"AB";"C7AB10";"Malacostraca";"Alpheidae";0;0
"Formosa";2019;3;"AB";"C7AB11";"Malacostraca";"Alpheidae";0;0
"Formosa";2019;3;"AB";"C7AB12";"Malacostraca";"Alpheidae";0;0
"Formosa";2019;3;"AB";"C7AB2";"Malacostraca";"Alpheidae";0;0
"Formosa";2019;3;"AB";"C7AB3";"Malacostraca";"Alpheidae";0;0
"Formosa";2019;3;"AB";"C7AB4";"Malacostraca";"Alpheidae";0;0
"Formosa";2019;3;"AB";"C7AB5";"Malacostraca";"Alpheidae";0;0
"Formosa";2019;3;"AB";"C7AB6";"Malacostraca";"Alpheidae";0;0
"Formosa";2019;3;"AB";"C7AB7";"Malacostraca";"Alpheidae";0;0
"Formosa";2019;3;"AB";"C7AB8";"Malacostraca";"Alpheidae";0;0
"Formosa";2019;3;"AB";"C7AB9";"Malacostraca";"Alpheidae";0;0
"Formosa";2019;4;"A";"C8A1";"Malacostraca";"Alpheidae";1;127.388535031847
"Formosa";2019;4;"A";"C8A10";"Malacostraca";"Alpheidae";0;0
"Formosa";2019;4;"A";"C8A11";"Malacostraca";"Alpheidae";0;0
"Formosa";2019;4;"A";"C8A12";"Malacostraca";"Alpheidae";0;0
"Formosa";2019;4;"A";"C8A2";"Malacostraca";"Alpheidae";0;0
"Formosa";2019;4;"A";"C8A3";"Malacostraca";"Alpheidae";0;0
"Formosa";2019;4;"A";"C8A4";"Malacostraca";"Alpheidae";0;0
"Formosa";2019;4;"A";"C8A5";"Malacostraca";"Alpheidae";0;0
"Formosa";2019;4;"A";"C8A6";"Malacostraca";"Alpheidae";0;0
"Formosa";2019;4;"A";"C8A7";"Malacostraca";"Alpheidae";0;0
"Formosa";2019;4;"A";"C8A8";"Malacostraca";"Alpheidae";0;0
"Formosa";2019;4;"A";"C8A9";"Malacostraca";"Alpheidae";0;0
"Formosa";2019;4;"AB";"C8AB1";"Malacostraca";"Alpheidae";0;0
"Formosa";2019;4;"AB";"C8AB10";"Malacostraca";"Alpheidae";0;0
"Formosa";2019;4;"AB";"C8AB11";"Malacostraca";"Alpheidae";0;0
"Formosa";2019;4;"AB";"C8AB12";"Malacostraca";"Alpheidae";0;0
"Formosa";2019;4;"AB";"C8AB2";"Malacostraca";"Alpheidae";0;0
"Formosa";2019;4;"AB";"C8AB3";"Malacostraca";"Alpheidae";1;127.388535031847
"Formosa";2019;4;"AB";"C8AB4";"Malacostraca";"Alpheidae";0;0
"Formosa";2019;4;"AB";"C8AB5";"Malacostraca";"Alpheidae";0;0
"Formosa";2019;4;"AB";"C8AB6";"Malacostraca";"Alpheidae";0;0
"Formosa";2019;4;"AB";"C8AB7";"Malacostraca";"Alpheidae";0;0
"Formosa";2019;4;"AB";"C8AB8";"Malacostraca";"Alpheidae";0;0
"Formosa";2019;4;"AB";"C8AB9";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;4;"BI";"C9BI1";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;4;"BI";"C9BI10";"Malacostraca";"Alpheidae";1;127.388535031847
"Bubaque";2019;4;"BI";"C9BI11";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;4;"BI";"C9BI12";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;4;"BI";"C9BI2";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;4;"BI";"C9BI3";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;4;"BI";"C9BI4";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;4;"BI";"C9BI5";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;4;"BI";"C9BI6";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;4;"BI";"C9BI7";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;4;"BI";"C9BI8";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;4;"BI";"C9BI9";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;4;"BR";"C9BR1";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;4;"BR";"C9BR10";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;4;"BR";"C9BR11";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;4;"BR";"C9BR12";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;4;"BR";"C9BR2";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;4;"BR";"C9BR3";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;4;"BR";"C9BR4";"Malacostraca";"Alpheidae";1;127.388535031847
"Bubaque";2019;4;"BR";"C9BR5";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;4;"BR";"C9BR6";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;4;"BR";"C9BR7";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;4;"BR";"C9BR8";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;4;"BR";"C9BR9";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;4;"E";"C9E1";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;4;"E";"C9E10";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;4;"E";"C9E11";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;4;"E";"C9E12";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;4;"E";"C9E2";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;4;"E";"C9E3";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;4;"E";"C9E4";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;4;"E";"C9E5";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;4;"E";"C9E6";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;4;"E";"C9E7";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;4;"E";"C9E8";"Malacostraca";"Alpheidae";0;0
"Bubaque";2019;4;"E";"C9E9";"Malacostraca";"Alpheidae";0;0
"Formosa";2018;1;"A";"CA1";"Malacostraca";"Alpheidae";0;0
"Formosa";2018;1;"A";"CA2";"Malacostraca";"Alpheidae";0;0
"Formosa";2018;1;"A";"CA3";"Malacostraca";"Alpheidae";0;0
"Formosa";2018;1;"A";"CA4";"Malacostraca";"Alpheidae";0;0
"Formosa";2018;1;"A";"CA5";"Malacostraca";"Alpheidae";1;127.388535031847
"Formosa";2018;1;"A";"CA6";"Malacostraca";"Alpheidae";0;0
"Formosa";2018;1;"A";"CA7";"Malacostraca";"Alpheidae";0;0
"Formosa";2018;1;"A";"CA8";"Malacostraca";"Alpheidae";0;0
"Formosa";2018;1;"AB";"CAB1";"Malacostraca";"Alpheidae";0;0
"Formosa";2018;1;"AB";"CAB2";"Malacostraca";"Alpheidae";0;0
"Formosa";2018;1;"AB";"CAB3";"Malacostraca";"Alpheidae";0;0
"Formosa";2018;1;"AB";"CAB4";"Malacostraca";"Alpheidae";0;0
"Formosa";2018;1;"AB";"CAB5";"Malacostraca";"Alpheidae";0;0
"Formosa";2018;1;"AB";"CAB6";"Malacostraca";"Alpheidae";0;0
"Formosa";2018;1;"AB";"CAB7";"Malacostraca";"Alpheidae";1;127.388535031847
"Bubaque";2018;2;"BI";"CBI1";"Malacostraca";"Alpheidae";0;0
"Bubaque";2018;2;"BI";"CBI10";"Malacostraca";"Alpheidae";1;127.388535031847
"Bubaque";2018;2;"BI";"CBI11";"Malacostraca";"Alpheidae";0;0
"Bubaque";2018;2;"BI";"CBI12";"Malacostraca";"Alpheidae";0;0
"Bubaque";2018;2;"BI";"CBI13";"Malacostraca";"Alpheidae";0;0
"Bubaque";2018;2;"BI";"CBI14";"Malacostraca";"Alpheidae";0;0
"Bubaque";2018;2;"BI";"CBI15";"Malacostraca";"Alpheidae";0;0
"Bubaque";2018;2;"BI";"CBI16";"Malacostraca";"Alpheidae";0;0
"Bubaque";2018;2;"BI";"CBI2";"Malacostraca";"Alpheidae";0;0
"Bubaque";2018;2;"BI";"CBI3";"Malacostraca";"Alpheidae";0;0
"Bubaque";2018;2;"BI";"CBI4";"Malacostraca";"Alpheidae";0;0
"Bubaque";2018;2;"BI";"CBI5";"Malacostraca";"Alpheidae";1;127.388535031847
"Bubaque";2018;2;"BI";"CBI6";"Malacostraca";"Alpheidae";0;0
"Bubaque";2018;2;"BI";"CBI7";"Malacostraca";"Alpheidae";0;0
"Bubaque";2018;2;"BI";"CBI8";"Malacostraca";"Alpheidae";1;127.388535031847
"Bubaque";2018;2;"BI";"CBI9";"Malacostraca";"Alpheidae";0;0
"Bubaque";2018;2;"BR";"CBR1";"Malacostraca";"Alpheidae";0;0
"Bubaque";2018;2;"BR";"CBR10";"Malacostraca";"Alpheidae";0;0
"Bubaque";2018;2;"BR";"CBR11";"Malacostraca";"Alpheidae";0;0
"Bubaque";2018;2;"BR";"CBR12";"Malacostraca";"Alpheidae";0;0
"Bubaque";2018;2;"BR";"CBR13";"Malacostraca";"Alpheidae";1;127.388535031847
"Bubaque";2018;2;"BR";"CBR14";"Malacostraca";"Alpheidae";0;0
"Bubaque";2018;2;"BR";"CBR15";"Malacostraca";"Alpheidae";0;0
"Bubaque";2018;2;"BR";"CBR16";"Malacostraca";"Alpheidae";2;254.777070063694
"Bubaque";2018;2;"BR";"CBR2";"Malacostraca";"Alpheidae";0;0
"Bubaque";2018;2;"BR";"CBR3";"Malacostraca";"Alpheidae";0;0
"Bubaque";2018;2;"BR";"CBR4";"Malacostraca";"Alpheidae";0;0
"Bubaque";2018;2;"BR";"CBR5";"Malacostraca";"Alpheidae";0;0
"Bubaque";2018;2;"BR";"CBR6";"Malacostraca";"Alpheidae";0;0
"Bubaque";2018;2;"BR";"CBR7";"Malacostraca";"Alpheidae";0;0
"Bubaque";2018;2;"BR";"CBR8";"Malacostraca";"Alpheidae";0;0
"Bubaque";2018;2;"BR";"CBR9";"Malacostraca";"Alpheidae";0;0
"Bubaque";2018;2;"E";"CE1";"Malacostraca";"Alpheidae";0;0
"Bubaque";2018;2;"E";"CE10";"Malacostraca";"Alpheidae";0;0
"Bubaque";2018;2;"E";"CE11";"Malacostraca";"Alpheidae";0;0
"Bubaque";2018;2;"E";"CE12";"Malacostraca";"Alpheidae";0;0
"Bubaque";2018;2;"E";"CE13";"Malacostraca";"Alpheidae";0;0
"Bubaque";2018;2;"E";"CE14";"Malacostraca";"Alpheidae";1;127.388535031847
"Bubaque";2018;2;"E";"CE15";"Malacostraca";"Alpheidae";0;0
"Bubaque";2018;2;"E";"CE16";"Malacostraca";"Alpheidae";0;0
"Bubaque";2018;2;"E";"CE2";"Malacostraca";"Alpheidae";0;0
"Bubaque";2018;2;"E";"CE3";"Malacostraca";"Alpheidae";0;0
"Bubaque";2018;2;"E";"CE4";"Malacostraca";"Alpheidae";0;0
"Bubaque";2018;2;"E";"CE5";"Malacostraca";"Alpheidae";0;0
"Bubaque";2018;2;"E";"CE6";"Malacostraca";"Alpheidae";0;0
"Bubaque";2018;2;"E";"CE7";"Malacostraca";"Alpheidae";0;0
"Bubaque";2018;2;"E";"CE8";"Malacostraca";"Alpheidae";0;0
"Bubaque";2018;2;"E";"CE9";"Malacostraca";"Alpheidae";0;0
"Orango";2019;2;"AD";"JP_6_1";"Malacostraca";"Alpheidae";1;88.4955752212389
"Orango";2019;2;"AD";"JP_6_10";"Malacostraca";"Alpheidae";0;0
"Orango";2019;2;"AD";"JP_6_2";"Malacostraca";"Alpheidae";0;0
"Orango";2019;2;"AD";"JP_6_3";"Malacostraca";"Alpheidae";0;0
"Orango";2019;2;"AD";"JP_6_4";"Malacostraca";"Alpheidae";0;0
"Orango";2019;2;"AD";"JP_6_5";"Malacostraca";"Alpheidae";1;88.4955752212389
"Orango";2019;2;"AD";"JP_6_6";"Malacostraca";"Alpheidae";0;0
"Orango";2019;2;"AD";"JP_6_7";"Malacostraca";"Alpheidae";0;0
"Orango";2019;2;"AD";"JP_6_8";"Malacostraca";"Alpheidae";0;0
"Orango";2019;2;"AD";"JP_6_9";"Malacostraca";"Alpheidae";0;0
"Orango";2019;2;"AD";"JP_9_1";"Malacostraca";"Alpheidae";0;0
"Orango";2019;2;"AD";"JP_9_10";"Malacostraca";"Alpheidae";0;0
"Orango";2019;2;"AD";"JP_9_2";"Malacostraca";"Alpheidae";0;0
"Orango";2019;2;"AD";"JP_9_3";"Malacostraca";"Alpheidae";0;0
"Orango";2019;2;"AD";"JP_9_4";"Malacostraca";"Alpheidae";0;0
"Orango";2019;2;"AD";"JP_9_5";"Malacostraca";"Alpheidae";0;0
"Orango";2019;2;"AD";"JP_9_6";"Malacostraca";"Alpheidae";0;0
"Orango";2019;2;"AD";"JP_9_7";"Malacostraca";"Alpheidae";0;0
"Orango";2019;2;"AD";"JP_9_8";"Malacostraca";"Alpheidae";0;0
"Orango";2019;2;"AD";"JP_9_9";"Malacostraca";"Alpheidae";1;88.4955752212389
"Bubaque";2020;1;"BI";"C10BI1";"Malacostraca";"Ampeliscidae";0;0
"Bubaque";2020;1;"BI";"C10BI10";"Malacostraca";"Ampeliscidae";0;0
"Bubaque";2020;1;"BI";"C10BI11";"Malacostraca";"Ampeliscidae";0;0
"Bubaque";2020;1;"BI";"C10BI12";"Malacostraca";"Ampeliscidae";0;0
"Bubaque";2020;1;"BI";"C10BI2";"Malacostraca";"Ampeliscidae";0;0
"Bubaque";2020;1;"BI";"C10BI3";"Malacostraca";"Ampeliscidae";0;0
"Bubaque";2020;1;"BI";"C10BI4";"Malacostraca";"Ampeliscidae";0;0
"Bubaque";2020;1;"BI";"C10BI5";"Malacostraca";"Ampeliscidae";0;0
"Bubaque";2020;1;"BI";"C10BI6";"Malacostraca";"Ampeliscidae";0;0
"Bubaque";2020;1;"BI";"C10BI7";"Malacostraca";"Ampeliscidae";0;0
"Bubaque";2020;1;"BI";"C10BI8";"Malacostraca";"Ampeliscidae";1;127.388535031847
"Bubaque";2020;1;"BI";"C10BI9";"Malacostraca";"Ampeliscidae";1;127.388535031847
"Bubaque";2020;1;"E";"C10E1";"Malacostraca";"Ampeliscidae";0;0
"Bubaque";2020;1;"E";"C10E10";"Malacostraca";"Ampeliscidae";0;0
"Bubaque";2020;1;"E";"C10E11";"Malacostraca";"Ampeliscidae";0;0
"Bubaque";2020;1;"E";"C10E12";"Malacostraca";"Ampeliscidae";0;0
"Bubaque";2020;1;"E";"C10E2";"Malacostraca";"Ampeliscidae";0;0
"Bubaque";2020;1;"E";"C10E3";"Malacostraca";"Ampeliscidae";0;0
"Bubaque";2020;1;"E";"C10E4";"Malacostraca";"Ampeliscidae";0;0
"Bubaque";2020;1;"E";"C10E5";"Malacostraca";"Ampeliscidae";0;0
"Bubaque";2020;1;"E";"C10E6";"Malacostraca";"Ampeliscidae";0;0
"Bubaque";2020;1;"E";"C10E7";"Malacostraca";"Ampeliscidae";0;0
"Bubaque";2020;1;"E";"C10E8";"Malacostraca";"Ampeliscidae";0;0
"Bubaque";2020;1;"E";"C10E9";"Malacostraca";"Ampeliscidae";0;0
"Formosa";2020;2;"A";"C11A1";"Malacostraca";"Ampeliscidae";0;0
"Formosa";2020;2;"A";"C11A10";"Malacostraca";"Ampeliscidae";0;0
"Formosa";2020;2;"A";"C11A11";"Malacostraca";"Ampeliscidae";0;0
"Formosa";2020;2;"A";"C11A12";"Malacostraca";"Ampeliscidae";0;0
"Formosa";2020;2;"A";"C11A2";"Malacostraca";"Ampeliscidae";0;0
"Formosa";2020;2;"A";"C11A3";"Malacostraca";"Ampeliscidae";0;0
"Formosa";2020;2;"A";"C11A4";"Malacostraca";"Ampeliscidae";0;0
"Formosa";2020;2;"A";"C11A5";"Malacostraca";"Ampeliscidae";0;0
"Formosa";2020;2;"A";"C11A6";"Malacostraca";"Ampeliscidae";0;0
"Formosa";2020;2;"A";"C11A7";"Malacostraca";"Ampeliscidae";0;0
"Formosa";2020;2;"A";"C11A8";"Malacostraca";"Ampeliscidae";0;0
"Formosa";2020;2;"A";"C11A9";"Malacostraca";"Ampeliscidae";0;0
"Formosa";2020;2;"AB";"C11AB1";"Malacostraca";"Ampeliscidae";0;0
"Formosa";2020;2;"AB";"C11AB10";"Malacostraca";"Ampeliscidae";0;0
"Formosa";2020;2;"AB";"C11AB11";"Malacostraca";"Ampeliscidae";0;0
"Formosa";2020;2;"AB";"C11AB12";"Malacostraca";"Ampeliscidae";0;0
"Formosa";2020;2;"AB";"C11AB2";"Malacostraca";"Ampeliscidae";0;0
"Formosa";2020;2;"AB";"C11AB3";"Malacostraca";"Ampeliscidae";0;0
"Formosa";2020;2;"AB";"C11AB4";"Malacostraca";"Ampeliscidae";0;0
"Formosa";2020;2;"AB";"C11AB5";"Malacostraca";"Ampeliscidae";1;127.388535031847
"Formosa";2020;2;"AB";"C11AB6";"Malacostraca";"Ampeliscidae";0;0
"Formosa";2020;2;"AB";"C11AB7";"Malacostraca";"Ampeliscidae";0;0
"Formosa";2020;2;"AB";"C11AB8";"Malacostraca";"Ampeliscidae";0;0
"Formosa";2020;2;"AB";"C11AB9";"Malacostraca";"Ampeliscidae";0;0
"Orango";2018;10;"AD";"C11T0";"Malacostraca";"Ampeliscidae";0;0
"Orango";2019;3;"AD";"C11T1";"Malacostraca";"Ampeliscidae";0;0
"Orango";2019;10;"AD";"C11T2";"Malacostraca";"Ampeliscidae";0;0
"Formosa";2020;3;"AB";"C12AB1";"Malacostraca";"Ampeliscidae";0;0
"Formosa";2020;3;"AB";"C12AB10";"Malacostraca";"Ampeliscidae";0;0
"Formosa";2020;3;"AB";"C12AB11";"Malacostraca";"Ampeliscidae";0;0
"Formosa";2020;3;"AB";"C12AB12";"Malacostraca";"Ampeliscidae";0;0
"Formosa";2020;3;"AB";"C12AB2";"Malacostraca";"Ampeliscidae";0;0
"Formosa";2020;3;"AB";"C12AB3";"Malacostraca";"Ampeliscidae";0;0
"Formosa";2020;3;"AB";"C12AB4";"Malacostraca";"Ampeliscidae";0;0
"Formosa";2020;3;"AB";"C12AB5";"Malacostraca";"Ampeliscidae";0;0
"Formosa";2020;3;"AB";"C12AB6";"Malacostraca";"Ampeliscidae";0;0
"Formosa";2020;3;"AB";"C12AB7";"Malacostraca";"Ampeliscidae";0;0
"Formosa";2020;3;"AB";"C12AB8";"Malacostraca";"Ampeliscidae";0;0
"Formosa";2020;3;"AB";"C12AB9";"Malacostraca";"Ampeliscidae";0;0
"Bubaque";2020;3;"BI";"C12BI1";"Malacostraca";"Ampeliscidae";0;0
"Bubaque";2020;3;"BI";"C12BI10";"Malacostraca";"Ampeliscidae";0;0
"Bubaque";2020;3;"BI";"C12BI11";"Malacostraca";"Ampeliscidae";1;127.388535031847
"Bubaque";2020;3;"BI";"C12BI12";"Malacostraca";"Ampeliscidae";0;0
"Bubaque";2020;3;"BI";"C12BI2";"Malacostraca";"Ampeliscidae";0;0
"Bubaque";2020;3;"BI";"C12BI3";"Malacostraca";"Ampeliscidae";0;0
"Bubaque";2020;3;"BI";"C12BI4";"Malacostraca";"Ampeliscidae";0;0
"Bubaque";2020;3;"BI";"C12BI5";"Malacostraca";"Ampeliscidae";0;0
"Bubaque";2020;3;"BI";"C12BI6";"Malacostraca";"Ampeliscidae";0;0
"Bubaque";2020;3;"BI";"C12BI7";"Malacostraca";"Ampeliscidae";0;0
"Bubaque";2020;3;"BI";"C12BI8";"Malacostraca";"Ampeliscidae";3;382.165605095541
"Bubaque";2020;3;"BI";"C12BI9";"Malacostraca";"Ampeliscidae";0;0
"Bubaque";2020;3;"E";"C12E1";"Malacostraca";"Ampeliscidae";0;0
"Bubaque";2020;3;"E";"C12E10";"Malacostraca";"Ampeliscidae";0;0
"Bubaque";2020;3;"E";"C12E11";"Malacostraca";"Ampeliscidae";0;0
"Bubaque";2020;3;"E";"C12E12";"Malacostraca";"Ampeliscidae";0;0
"Bubaque";2020;3;"E";"C12E2";"Malacostraca";"Ampeliscidae";0;0
"Bubaque";2020;3;"E";"C12E3";"Malacostraca";"Ampeliscidae";0;0
"Bubaque";2020;3;"E";"C12E4";"Malacostraca";"Ampeliscidae";0;0
"Bubaque";2020;3;"E";"C12E5";"Malacostraca";"Ampeliscidae";0;0
"Bubaque";2020;3;"E";"C12E6";"Malacostraca";"Ampeliscidae";0;0
"Bubaque";2020;3;"E";"C12E7";"Malacostraca";"Ampeliscidae";0;0
"Bubaque";2020;3;"E";"C12E8";"Malacostraca";"Ampeliscidae";0;0
"Bubaque";2020;3;"E";"C12E9";"Malacostraca";"Ampeliscidae";0;0
"Orango";2018;10;"AD";"C12T0";"Malacostraca";"Ampeliscidae";0;0
"Orango";2019;3;"AD";"C12T1";"Malacostraca";"Ampeliscidae";0;0
"Orango";2019;10;"AD";"C12T2";"Malacostraca";"Ampeliscidae";0;0
"Orango";2019;3;"AD";"C13T1";"Malacostraca";"Ampeliscidae";0;0
"Orango";2019;10;"AD";"C13T2";"Malacostraca";"Ampeliscidae";0;0
"Orango";2019;10;"AD";"C14T2";"Malacostraca";"Ampeliscidae";0;0
"Orango";2019;3;"AD";"C15T1";"Malacostraca";"Ampeliscidae";0;0
"Orango";2019;10;"AD";"C15T2";"Malacostraca";"Ampeliscidae";0;0
"Orango";2018;10;"AD";"C16T0";"Malacostraca";"Ampeliscidae";0;0
"Orango";2019;3;"AD";"C16T1";"Malacostraca";"Ampeliscidae";0;0
"Orango";2019;10;"AD";"C16T2";"Malacostraca";"Ampeliscidae";0;0
"Orango";2019;3;"AD";"C21T1";"Malacostraca";"Ampeliscidae";0;0
"Orango";2019;10;"AD";"C21T2";"Malacostraca";"Ampeliscidae";0;0
"Orango";2018;10;"AD";"C22T0";"Malacostraca";"Ampeliscidae";0;0
"Orango";2019;3;"AD";"C22T1";"Malacostraca";"Ampeliscidae";0;0
"Orango";2019;10;"AD";"C22T2";"Malacostraca";"Ampeliscidae";0;0
"Orango";2019;10;"AD";"C23T2";"Malacostraca";"Ampeliscidae";0;0
"Orango";2018;10;"AD";"C24T0";"Malacostraca";"Ampeliscidae";0;0
"Orango";2019;3;"AD";"C24T1";"Malacostraca";"Ampeliscidae";0;0
"Orango";2019;10;"AD";"C24T2";"Malacostraca";"Ampeliscidae";0;0
"Orango";2018;10;"AD";"C25T0";"Malacostraca";"Ampeliscidae";0;0
"Orango";2019;3;"AD";"C25T1";"Malacostraca";"Ampeliscidae";0;0
